fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,sulfur_ratio,alcohol_density_ratio,acidity_balance,best_supervised_prediction,best_supervised_residual
6.8,0.31,0.32,7.6,0.052,35.0,143.0,0.9959,3.14,0.38,9.0,5,0.24475524304366963,9.037042838595402,10.79363366089895,5.0,0.0
8.3,0.36,0.57,15.0,0.052,35.0,256.0,1.0001,2.93,0.64,8.6,5,0.1367187494659424,8.59913148771974,8.924721586320876,5.0,0.0
6.3,0.25,0.44,11.6,0.041,48.0,195.0,0.9968,3.18,0.52,9.5,5,0.24615384489151876,9.530488031211846,9.130421550113695,5.0,0.0
6.0,0.45,0.42,1.1,0.051,61.0,197.0,0.9932,3.02,0.4,9.0,5,0.3096446684789611,9.061609885612278,6.896543797076095,5.0,0.0
8.1,0.26,0.3,7.8,0.049,39.0,152.0,0.9954,2.99,0.58,10.0,6,0.2565789456804017,10.046202485229571,14.464259885250202,6.011229040837919,-0.01122904083791898
6.4,0.22,0.32,12.0,0.066,57.0,158.0,0.9992,3.6,0.43,9.0,6,0.36075949138759816,9.007196750203413,11.851829904018695,6.0,0.0
5.7,0.45,0.42,1.1,0.051,61.0,197.0,0.9932,3.02,0.4,9.0,5,0.3096446684789611,9.061609885612278,6.551716607222291,5.0,0.0
7.2,0.19,0.31,1.4,0.046,37.0,135.0,0.9939,3.34,0.57,10.2,7,0.2740740720438958,10.262591545838065,14.3999712000576,7.0,0.0
6.7,0.31,0.44,6.7,0.054,29.0,160.0,0.9952,3.04,0.44,9.6,5,0.1812499988671875,9.646292557985774,8.933321422238103,5.0,0.0
8.0,0.25,0.13,17.2,0.036,49.0,219.0,0.9996,2.96,0.46,9.7,5,0.2237442912157795,9.7038718448661,21.052576177431114,5.0,0.0
9.9,1.005,0.46,1.4,0.046,34.0,185.0,0.9966,3.02,0.49,10.2,4,0.18378378279035792,10.23478804456347,6.757674568140228,4.0,0.0
8.1,0.31,0.36,8.2,0.028,29.0,142.0,0.9925,3.01,0.34,13.0,7,0.20422535067446937,13.098223578616041,12.089534194725083,7.0,0.0
8.1,0.24,0.38,4.3,0.044,49.0,172.0,0.996,3.37,0.74,10.8,6,0.28488371927393186,10.843362607065655,13.064495057266036,6.0,0.0
6.4,0.29,0.28,11.1,0.063,66.0,169.0,0.9973,2.89,0.57,9.0,5,0.39053254206785476,9.024356738838124,11.228050477104425,5.0,0.0
7.2,0.15,0.33,1.1,0.027,16.0,63.0,0.9937,3.37,0.4,9.9,5,0.2539682499370119,9.96275539624092,14.999968750065106,5.570878912949385,-0.570878912949385
7.0,0.12,0.32,7.2,0.058,22.0,89.0,0.9966,3.29,0.38,9.2,6,0.247191008458528,9.231377451959208,15.909054752148291,6.0,0.0
7.4,0.32,0.55,16.6,0.056,53.0,238.0,1.0017,2.96,0.58,8.7,6,0.2226890746945837,8.685226429842837,8.505737349727184,6.0,0.0
8.5,0.17,0.31,1.0,0.024,13.0,91.0,0.993,2.79,0.37,10.1,5,0.14285714128728416,10.171188145832682,17.708296441049082,5.0,0.0
9.5,0.21,0.47,1.3,0.039,21.0,123.0,0.9959,2.9,0.64,9.5,5,0.17073170592901052,9.539100774072924,13.970567690341632,5.0,0.0
8.2,0.21,0.48,1.4,0.041,11.0,99.0,0.9958,3.17,0.57,9.9,5,0.11111110998877667,9.94174538888794,11.884040747767031,5.0,0.0
6.8,0.31,0.42,6.9,0.046,50.0,173.0,0.9958,3.19,0.46,9.0,5,0.289017339369842,9.037950353534491,9.315055732800365,5.0,0.0
6.8,0.27,0.28,13.3,0.076,50.0,163.0,0.9979,3.03,0.38,8.6,6,0.3067484643757763,8.618089369586762,12.36361388433839,6.0,0.0
7.4,0.21,0.3,8.1,0.047,13.0,114.0,0.9941,3.12,0.35,10.5,6,0.11403508671899047,10.562307049283724,14.509775471028489,6.236692247169128,-0.2366922471691284
8.0,0.23,0.35,9.2,0.044,53.0,186.0,0.997,3.09,0.56,9.5,7,0.28494623502717076,9.52857620002387,13.793079667104022,7.0,0.0
7.6,0.2,0.31,1.4,0.047,41.0,142.0,0.9934,3.43,0.53,10.1,6,0.28873239233287046,10.167092644360132,14.901931564840067,6.0,0.0
6.3,0.41,0.3,3.2,0.03,49.0,164.0,0.9927,3.53,0.79,11.7,7,0.2987804859830458,11.78602620527228,8.873226939116988,7.0,0.0
8.3,0.49,0.43,2.5,0.036,32.0,116.0,0.9944,3.23,0.47,10.7,6,0.275862066587396,10.760246620830026,9.021729324207257,6.0,0.0
7.6,0.2,0.26,4.5,0.086,37.0,133.0,0.9963,3.15,0.42,9.2,5,0.2781954866301091,9.234157147287817,16.521703213688664,5.0,0.0
7.5,0.26,0.26,18.35,0.084,33.0,139.0,1.0011,3.17,0.39,8.8,5,0.23741007023445992,8.790321855636945,14.42304918644387,5.0,0.0
6.8,0.27,0.35,7.8,0.048,76.0,197.0,0.9959,3.24,0.43,9.5,6,0.3857868000721482,9.539100774072924,10.967724245606055,6.0,0.0
6.8,0.28,0.37,7.0,0.057,35.0,208.0,0.9973,3.57,0.55,10.2,5,0.1682692299602441,10.22760430401654,10.461522366888666,5.0,0.0
8.4,0.2,0.27,6.3,0.048,30.0,143.0,0.9966,3.25,0.5,9.1,6,0.2097902083231454,9.131036392698782,17.8723023993566,6.0,0.0
7.9,0.33,0.26,1.2,0.044,23.0,103.0,0.9932,3.19,0.54,10.5,6,0.22330096870581584,10.571878199880992,13.38980781388506,6.0,0.0
7.5,0.38,0.5,12.8,0.042,57.0,184.0,0.9984,3.09,0.46,9.0,6,0.30978260701205107,9.014414048062852,8.522717587820923,6.0,0.0
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8,0.24941176353217995,8.9088999910911,15.199969600060799,5.897927229209348,2.1020727707906524
8.1,0.19,0.58,16.65,0.049,48.0,181.0,1.0006,3.2,0.62,9.1,6,0.2651933687005891,9.094534184954844,10.519466857835248,6.0,0.0
7.6,0.16,0.41,1.9,0.047,27.0,151.0,0.9937,3.2,0.53,10.1,6,0.17880794583570897,10.164023182023566,13.333309941561506,6.0,0.0
8.1,0.22,0.28,7.7,0.043,57.0,176.0,0.9954,3.12,0.55,10.0,5,0.3238636345235021,10.046202485229571,16.1999676000648,5.0,0.0
8.0,0.22,0.32,10.4,0.043,63.0,201.0,0.997,3.11,0.53,9.5,6,0.3134328342615282,9.52857620002387,14.814787380023368,6.0,0.0
7.1,0.33,0.3,3.3,0.034,30.0,102.0,0.9912,3.08,0.31,12.3,7,0.2941176441753172,12.409188449164196,11.269823381232728,7.0,0.0
6.4,0.43,0.27,1.1,0.054,5.0,110.0,0.9939,3.24,0.52,9.1,4,0.04545454504132232,9.155841477169254,9.142844081651313,4.0,0.0
7.0,0.12,0.28,6.3,0.057,17.0,103.0,0.9957,3.5,0.44,9.6,5,0.16504854208690736,9.641448587477566,17.499956250109374,5.0,0.0
7.4,0.3,0.22,5.25,0.053,33.0,180.0,0.9926,3.13,0.45,11.6,6,0.18333333231481483,11.686468178049386,14.230741863957954,5.87631362851413,0.1236863714858698
7.0,0.28,0.33,14.6,0.043,47.0,168.0,0.9994,3.34,0.67,8.8,6,0.27976190309665533,8.805274359341245,11.475391023949138,6.0,0.0
8.4,0.2,0.38,11.8,0.055,51.0,170.0,1.0004,3.34,0.82,8.9,6,0.2999999982352941,8.896432530555249,14.482733650459222,6.515694819034398,-0.5156948190343984
7.3,0.18,0.31,17.3,0.055,32.0,197.0,1.0002,3.13,0.46,9.0,6,0.16243654739879926,8.99819136353593,14.897928779737185,6.0,0.0
6.8,0.31,0.09,1.4,0.04,56.0,145.0,0.9922,3.19,0.46,10.0,5,0.3862068938882283,10.078603024991912,16.999957500106248,5.0,0.0
6.7,0.31,0.08,1.3,0.038,58.0,147.0,0.9922,3.18,0.46,10.0,5,0.3945578204451849,10.078603024991912,17.179443129633,5.153472336597864,-0.15347233659786408
7.6,0.17,0.35,1.6,0.047,43.0,154.0,0.9934,3.36,0.69,11.1,6,0.2792207774076573,11.173735480435393,14.61535650892979,6.0,0.0
7.4,0.26,0.31,2.4,0.043,58.0,178.0,0.9941,3.42,0.68,10.6,6,0.32584269479863653,10.662900449753092,12.98243336415199,6.0,0.0
5.6,0.18,0.31,1.5,0.038,16.0,84.0,0.9924,3.34,0.58,10.1,6,0.1904761882086168,10.177337588333748,11.428548105003868,6.0,0.0
7.2,0.15,0.39,1.8,0.043,21.0,159.0,0.9948,3.52,0.47,10.0,5,0.13207547086744986,10.052261708623131,13.333308642021032,5.0,0.0
8.0,0.4,0.33,7.7,0.034,27.0,98.0,0.9935,3.18,0.41,12.2,7,0.27551020127030407,12.279806462197822,10.958889097412195,7.0,0.0
7.0,0.25,0.56,2.0,0.035,20.0,95.0,0.9918,3.23,0.53,11.0,6,0.21052631357340723,11.090934572560423,8.641964639549826,6.0,0.0
6.8,0.18,0.46,1.4,0.064,37.0,160.0,0.9924,3.37,0.45,11.1,5,0.2312499985546875,11.184994775297486,10.624983398463439,5.0,0.0
6.6,0.32,0.22,16.7,0.046,38.0,133.0,0.9979,3.22,0.67,10.4,6,0.28571428356605805,10.421875516709573,12.222199588519278,6.0,0.0
9.0,0.55,0.3,8.1,0.026,14.0,71.0,0.993,2.94,0.36,11.8,5,0.1971830958143226,11.88317030899264,10.588222837384896,5.941485679423799,-0.9414856794237991
6.9,0.19,0.39,8.0,0.028,22.0,84.0,0.994,3.11,0.66,10.8,6,0.2619047587868481,10.865180216116483,11.896531212877218,6.0,0.0
6.3,0.41,0.33,4.7,0.023,28.0,110.0,0.991,3.3,0.38,12.5,7,0.254545452231405,12.613508967195795,8.513502008781069,7.0,0.0
7.0,0.2,0.34,2.1,0.049,12.0,136.0,0.9922,3.25,0.46,11.6,7,0.08823529346885814,11.691179508990617,12.962938957520448,7.0,0.0
7.7,0.26,0.34,6.4,0.05,36.0,163.0,0.9937,3.19,0.7,11.5,6,0.22085889435055894,11.572897682502079,12.83331194448009,5.9044048848331165,0.09559511516688346
6.3,0.21,0.28,1.5,0.051,46.0,142.0,0.9928,3.23,0.42,10.1,6,0.3239436596905376,10.173237134128591,12.857116618129352,5.570467551465497,0.4295324485345029
7.6,0.34,0.39,7.6,0.04,45.0,215.0,0.9965,3.11,0.53,9.2,6,0.20930232460789616,9.232303831105035,10.410944642541585,6.0,0.0
8.0,0.43,0.4,12.4,0.168,29.0,190.0,0.9991,3.07,0.64,9.2,5,0.15263157814404432,9.208278242139682,9.638542604165536,5.0,0.0
7.5,0.3,0.71,1.3,0.16,44.0,149.0,0.9948,3.08,0.42,8.9,5,0.2953020114409261,8.946512920674587,7.425735222044335,5.0,0.0
6.4,0.26,0.4,1.7,0.179,5.0,60.0,0.9925,3.09,0.54,10.1,5,0.08333333194444448,10.17631216492477,9.69695500461363,5.0,0.0
6.9,0.32,0.15,8.1,0.046,51.0,180.0,0.9958,3.13,0.45,8.9,5,0.2833333317592593,8.937528682939664,14.680819828042921,5.0,0.0
8.9,0.21,0.34,7.1,0.037,33.0,150.0,0.9962,3.1,0.45,9.7,6,0.21999999853333335,9.736990828156165,16.18178876038407,6.0,0.0
9.5,0.42,0.41,2.3,0.034,22.0,145.0,0.9951,3.06,0.52,11.0,6,0.15172413688466113,11.05415430192513,11.445769342446576,6.0,0.0
7.6,0.29,0.26,6.5,0.042,32.0,160.0,0.9944,3.14,0.47,10.7,5,0.19999999875000002,10.760246620830026,13.818156694260553,5.0,0.0
6.5,0.25,0.2,1.4,0.024,29.0,101.0,0.9916,3.24,0.54,10.8,6,0.2871287100284286,10.891477519687859,14.444412345750344,6.0,0.0
7.2,0.23,0.33,12.7,0.049,50.0,183.0,0.9987,3.41,0.4,9.8,5,0.27322404222281943,9.812746758038692,12.85711989800018,5.0,0.0
7.9,0.35,0.36,1.6,0.038,11.0,124.0,0.9928,3.25,0.48,11.0,5,0.08870967670395422,11.079763215387574,11.126744891908604,5.0,0.0
8.8,0.2,0.28,1.1,0.018,18.0,72.0,0.9926,2.97,0.35,10.4,5,0.24999999652777782,10.477523194113244,18.333295138968463,5.0,0.0
5.7,0.27,0.32,1.2,0.046,20.0,155.0,0.9934,3.8,0.41,10.2,6,0.12903225723204995,10.267756927967659,9.661000574575295,6.0,0.0
5.5,0.14,0.27,4.6,0.029,22.0,104.0,0.9949,3.34,0.44,9.0,5,0.2115384595044379,9.046126197480955,13.414601427801395,5.0,0.0
8.7,0.24,0.35,0.6,0.042,11.0,71.0,0.9926,3.08,0.38,10.6,5,0.15492957528268203,10.679014024769266,14.745737719088611,5.0,0.0
6.7,0.3,0.45,10.6,0.032,56.0,212.0,0.997,3.22,0.59,9.5,6,0.2641509421502314,9.52857620002387,8.933321422238103,6.0,0.0
5.6,0.13,0.27,4.8,0.028,22.0,104.0,0.9948,3.34,0.45,9.2,6,0.2115384595044379,9.24808077193328,13.9999650000875,6.0,0.0
7.4,0.18,0.34,2.7,0.03,30.0,107.0,0.992,2.97,0.53,11.0,6,0.2803738291553848,11.088698499295868,14.230741863957954,6.0,0.0
5.7,0.385,0.04,12.6,0.034,22.0,115.0,0.9964,3.28,0.63,9.9,6,0.19130434616257092,9.935758795906468,13.411733148863181,6.0,0.0
8.3,0.33,0.43,9.2,0.046,22.0,126.0,0.9982,3.38,0.47,9.3,5,0.17460317321743513,9.316760852774141,10.921038261791761,5.0,0.0
6.8,0.34,0.44,6.6,0.052,28.0,156.0,0.9955,3.14,0.41,9.6,5,0.17948717833662065,9.643385591777406,8.717937541105716,5.0,0.0
6.8,0.33,0.44,7.0,0.05,29.0,155.0,0.9955,3.14,0.42,9.5,5,0.18709677298647243,9.542933658529725,8.831157362133295,5.0,0.0
6.3,0.28,0.24,8.45,0.031,32.0,172.0,0.9958,3.39,0.57,9.7,7,0.18604651054624122,9.740902047698285,12.115361316612852,7.0,0.0
11.8,0.23,0.38,11.1,0.034,15.0,123.0,0.9997,2.93,0.55,9.7,3,0.1219512185207218,9.702901167449067,19.34423058322855,3.0,0.0
6.8,0.21,0.27,18.15,0.042,41.0,146.0,1.0001,3.3,0.36,8.7,5,0.2808219158847814,8.699121388739737,14.166637152839266,5.361675724714854,-0.3616757247148543
8.6,0.485,0.29,4.1,0.026,19.0,101.0,0.9918,3.01,0.38,12.4,5,0.18811881001862565,12.502508063613567,11.096759875148548,5.0,0.0
7.3,0.29,0.29,4.6,0.029,27.0,155.0,0.9931,3.07,0.26,10.6,6,0.17419354726326744,10.673637424592261,12.586185196232421,6.0,0.0
6.7,0.31,0.31,4.9,0.031,20.0,151.0,0.9926,3.36,0.82,12.0,7,0.1324503302486733,12.089449839361434,10.806434183170673,6.310940344088003,0.689059655911997
7.3,0.29,0.37,8.3,0.044,45.0,227.0,0.9966,3.12,0.47,9.0,5,0.19823788458926042,9.030695333438356,11.060589302137421,5.56487116199316,-0.5648711619931603
5.7,0.46,0.46,1.4,0.04,31.0,169.0,0.9932,3.13,0.47,8.8,5,0.18343195157732572,8.860240777043117,6.195645439515826,5.0,0.0
6.8,0.28,0.44,11.5,0.04,58.0,223.0,0.9969,3.22,0.56,9.5,5,0.26008968493233325,9.52953201972914,9.444431327178712,5.48770059824478,-0.4877005982447802
6.7,0.23,0.33,1.8,0.036,23.0,96.0,0.9925,3.32,0.4,10.8,6,0.23958333083767364,10.88160112685025,11.964264349527946,6.0,0.0
6.9,0.17,0.25,1.6,0.047,34.0,132.0,0.9914,3.16,0.48,11.4,5,0.2575757556244261,11.498878859311217,16.4285323130183,5.0,0.0
7.6,0.18,0.36,2.4,0.049,38.0,123.0,0.996,3.6,0.46,10.3,5,0.3089430869191619,10.341355078960765,14.0740480110222,6.362373112328422,-1.362373112328422
6.6,0.22,0.28,4.9,0.042,51.0,180.0,0.9952,3.3,0.75,9.5,6,0.2833333317592593,9.545810343840088,13.199973600052799,6.0,0.0
7.8,0.27,0.28,1.8,0.05,21.0,127.0,0.9934,3.15,0.44,9.9,5,0.16535432940665884,9.965764077145082,14.181792396741095,5.596504974044236,-0.5965049740442359
7.7,0.28,0.29,4.3,0.051,25.0,142.0,0.9939,3.16,0.39,10.2,5,0.17605633678833565,10.262591545838065,13.50874823026626,5.0,0.0
7.6,0.29,0.29,4.4,0.051,26.0,146.0,0.9939,3.16,0.39,10.2,5,0.17808219056108088,10.262591545838065,13.10342568374882,5.387081178672203,-0.3870811786722026
5.7,0.32,0.18,1.4,0.029,26.0,104.0,0.9906,3.44,0.37,11.0,6,0.24999999759615388,11.104369973379796,11.3999772000456,6.0,0.0
7.1,0.33,0.25,1.6,0.03,25.0,126.0,0.9901,3.22,0.34,12.1,7,0.19841269683799448,12.220975435839373,12.241358204554817,7.0,0.0
7.3,0.34,0.3,1.3,0.057,25.0,173.0,0.9948,3.26,0.51,9.1,6,0.144508669684921,9.147558154847049,11.406232177762222,6.0,0.0
6.5,0.19,0.26,5.2,0.04,31.0,140.0,0.995,3.26,0.68,9.5,6,0.2214285698469388,9.547729097759701,14.444412345750344,5.803938570355129,0.19606142964487105
6.6,0.23,0.27,5.6,0.043,43.0,164.0,0.9953,3.27,0.76,9.5,5,0.2621951203524688,9.544851256052189,13.199973600052799,5.0,0.0
6.6,0.27,0.29,5.3,0.045,57.0,189.0,0.9953,3.31,0.79,9.8,5,0.3015872999916016,9.84626761150647,11.785693239833497,5.0,0.0
6.8,0.36,0.32,1.6,0.039,10.0,124.0,0.9948,3.3,0.67,9.6,5,0.08064516063995839,9.650171240278205,9.999985294139274,5.0,0.0
7.0,0.22,0.39,2.1,0.055,39.0,198.0,0.9951,3.52,0.54,10.2,6,0.19696969597490052,10.250215807239666,11.475391023949141,5.98966278613856,0.010337213861440375
5.9,0.17,0.3,1.4,0.042,25.0,119.0,0.9931,3.68,0.72,10.5,6,0.21008403184803334,10.57294273190743,12.553164780500468,6.0,0.0
7.4,0.45,0.32,7.1,0.044,17.0,117.0,0.9962,3.32,0.41,10.4,4,0.1452991440572723,10.439660269363312,9.610377129380351,4.0,0.0
7.5,0.42,0.14,10.7,0.046,18.0,95.0,0.9959,3.22,0.33,10.7,5,0.1894736822160665,10.744039819218978,13.392833227083521,5.0,0.0
7.5,0.33,0.32,11.1,0.036,25.0,119.0,0.9962,3.15,0.34,10.5,6,0.21008403184803334,10.540041618107189,11.538443787009557,6.0,0.0
9.4,0.3,0.32,10.7,0.029,14.0,111.0,0.9958,2.85,0.42,10.6,5,0.12612612498985473,10.644697083051733,15.161265868926018,5.8502502625983555,-0.8502502625983555
7.9,0.17,0.32,1.6,0.053,47.0,150.0,0.9948,3.29,0.76,9.6,6,0.31333333124444446,9.650171240278205,16.122416076701885,6.0,0.0
8.2,0.17,0.32,1.5,0.05,17.0,101.0,0.994,3.14,0.58,9.5,5,0.16831683001666506,9.55733444936172,16.734659725184233,5.0,0.0
8.3,0.17,0.31,1.5,0.049,48.0,153.0,0.9942,3.12,0.58,9.4,6,0.31372548814558504,9.454828550765892,17.291630642436164,6.0,0.0
8.7,0.15,0.3,1.6,0.046,29.0,130.0,0.9942,3.22,0.38,9.8,6,0.22307692136094676,9.857161680585717,19.333290370465846,6.0,0.0
7.2,0.25,0.19,8.0,0.044,51.0,172.0,0.9964,3.16,0.44,9.2,5,0.2965116261830719,9.233230396195909,16.363599173638242,5.0,0.0
7.2,0.24,0.19,7.7,0.045,53.0,176.0,0.9958,3.17,0.38,9.5,5,0.3011363619253616,9.54005870650863,16.74414710663464,5.157371786908048,-0.15737178690804843
5.3,0.76,0.03,2.7,0.043,27.0,93.0,0.9932,3.34,0.38,9.2,5,0.2903225775234132,9.26297899418144,6.70885226727561,4.821671901234585,0.178328098765415
6.6,0.22,0.53,15.1,0.052,22.0,136.0,0.9986,2.94,0.35,9.4,5,0.16176470469290657,9.413169023463826,8.79998826668231,5.0,0.0
8.4,0.28,0.4,8.9,0.048,33.0,146.0,0.9988,3.4,0.46,9.3,5,0.22602739571214112,9.3111640857388,12.352923010407336,5.0,0.0
6.8,0.32,0.34,6.0,0.05,5.0,129.0,0.9953,3.19,0.4,9.1,5,0.03875968962201791,9.14296278211315,10.30301469240198,5.0,0.0
6.7,0.24,0.33,12.3,0.046,31.0,145.0,0.9983,3.36,0.4,9.5,5,0.2137931019738407,9.516167969379977,11.754365343218694,5.0,0.0
7.4,0.18,0.36,13.1,0.056,72.0,163.0,1.0,3.42,0.35,9.1,6,0.4417177887011179,9.0999909000091,13.703678326521617,5.640445057713514,0.3595549422864863
6.0,0.16,0.3,6.7,0.043,43.0,153.0,0.9951,3.63,0.46,10.6,5,0.28104574979708663,10.652185054582398,13.043449905543685,5.0,0.0
6.8,0.28,0.35,2.3,0.042,16.0,85.0,0.9906,3.19,0.56,12.4,6,0.18823529190311422,12.517653424537224,10.79363366089895,6.0,0.0
6.2,0.34,0.3,11.1,0.047,28.0,237.0,0.9981,3.18,0.49,8.7,5,0.11814345941711621,8.716552733641183,9.6874848633049,5.0,0.0
6.0,0.27,0.15,1.5,0.056,35.0,128.0,0.9936,3.12,0.45,8.8,5,0.27343749786376953,8.856673856004573,14.285680272189827,5.0,0.0
8.5,0.24,0.47,15.2,0.057,40.0,234.0,1.0005,3.02,0.66,9.0,5,0.1709401702096574,8.995493257877804,11.971814124205459,5.0,0.0
8.1,0.24,0.33,10.2,0.048,46.0,141.0,0.9972,3.16,0.48,10.3,6,0.3262411324380062,10.328910620827697,14.210501385085287,6.0,0.0
7.7,0.23,0.31,10.7,0.038,59.0,186.0,0.9969,3.12,0.55,9.5,6,0.3172042993698694,9.52953201972914,14.259232853272493,6.0,0.0
6.5,0.22,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,8.8,5,0.31884057739970595,8.799111289759736,13.82975780902594,5.0,0.0
5.7,0.33,0.15,1.9,0.05,20.0,93.0,0.9934,3.38,0.62,9.9,5,0.21505376112845417,9.965764077145082,11.874975260468208,5.0,0.0
6.8,0.2,0.27,1.2,0.034,19.0,68.0,0.9902,3.14,0.37,11.7,4,0.2794117605968859,11.815782856207981,14.468054323288673,4.0,0.0
7.7,0.26,0.32,1.2,0.04,26.0,117.0,0.993,3.21,0.56,10.8,5,0.22222222032288702,10.876121977722077,13.275839179587619,5.0,0.0
6.4,0.2,0.32,3.1,0.041,18.0,126.0,0.9914,3.43,0.42,12.0,6,0.14285714172335603,12.10408300980128,12.30766863909877,5.896509601238425,0.10349039876157473
8.0,0.16,0.36,1.5,0.033,14.0,122.0,0.9941,3.2,0.39,10.3,4,0.11475409742004838,10.361120248344987,15.384585798873463,6.268318054968847,-2.268318054968847
6.8,0.25,0.27,10.7,0.076,47.0,154.0,0.9967,3.05,0.38,9.0,5,0.3051948032130208,9.029789274817622,13.076897929042442,5.0,0.0
7.7,0.39,0.28,4.9,0.035,36.0,109.0,0.9918,3.19,0.58,12.2,7,0.33027522632775025,12.300854707748831,11.49252016041767,6.9997785483519515,0.0002214516480485429
6.9,0.26,0.33,12.6,0.051,59.0,173.0,0.998,3.39,0.38,9.9,5,0.3410404604564135,9.91982973964956,11.694895432380621,5.0,0.0
6.0,0.28,0.22,12.15,0.048,42.0,163.0,0.9957,3.2,0.46,10.1,5,0.25766871007565206,10.143607368075354,11.999976000048,5.0,0.0
6.5,0.43,0.28,12.0,0.056,23.0,174.0,0.9986,3.31,0.55,9.3,5,0.1321839072862994,9.31302892746953,9.154916683215939,5.0,0.0
9.1,0.33,0.38,1.7,0.062,50.5,344.0,0.9958,3.1,0.7,9.5,5,0.1468023251546444,9.54005870650863,12.816883356502315,5.0,0.0
5.9,0.5,0.05,2.6,0.054,36.0,146.0,0.9948,3.43,0.5,9.2,6,0.24657534077688123,9.24808077193328,10.727253223175957,6.0,0.0
6.8,0.28,0.39,1.4,0.036,15.0,115.0,0.9918,3.27,0.72,11.7,5,0.13043478147448018,11.796721318086995,10.149238583225994,5.0,0.0
7.0,0.35,0.24,1.9,0.04,21.0,144.0,0.9923,3.35,0.38,11.0,5,0.14583333232060186,11.085346079465808,11.864386670531067,5.0,0.0
7.1,0.22,0.32,16.9,0.056,49.0,158.0,0.9998,3.37,0.38,9.6,6,0.31012658031565454,9.601910780245268,13.148123799770739,6.0,0.0
8.3,0.24,0.27,2.1,0.03,22.0,162.0,0.9914,2.99,0.68,11.9,6,0.13580246829751563,12.003215651386272,16.274477893180602,6.0,0.0
6.8,0.26,0.32,7.0,0.041,38.0,118.0,0.9939,3.25,0.52,10.8,6,0.32203389557598394,10.8662734014756,11.724117717038416,6.0,0.0
7.2,0.16,0.26,7.1,0.054,41.0,224.0,0.9966,3.38,0.55,10.1,5,0.18303571346859057,10.134446985303043,17.142816326627795,5.920615589809248,-0.9206155898092483
7.9,0.18,0.36,5.9,0.058,31.0,132.0,0.995,3.25,0.52,10.9,6,0.23484848306932968,10.954762859534815,14.629602537773078,6.0857996430081345,-0.08579964300813447
5.5,0.24,0.32,8.7,0.06,19.0,102.0,0.994,3.27,0.31,10.4,5,0.1862745079777009,10.462766134038095,9.821411033194583,5.0,0.0
7.1,0.33,0.64,13.2,0.056,12.0,105.0,0.9972,3.05,0.39,9.2,5,0.11428571319727893,9.225823078797553,7.31958008290713,5.0,0.0
7.7,0.28,0.35,15.3,0.056,31.0,117.0,0.9998,3.27,0.5,9.6,5,0.264957262692673,9.601910780245268,12.222202821900282,5.0,0.0
7.5,0.26,0.52,13.2,0.047,64.0,179.0,0.9982,3.1,0.46,9.0,5,0.3575418974439,9.016220180104007,9.615372287984245,5.362355267345644,-0.36235526734564427
6.5,0.14,0.32,2.7,0.037,18.0,89.0,0.9924,3.4,0.74,11.5,7,0.20224718873879563,11.58805765008298,14.130404064338991,7.0,0.0
8.2,0.21,0.32,10.65,0.053,53.0,145.0,0.9972,3.17,0.48,10.2,6,0.3655172388585018,10.228629935188593,15.47166892137939,6.0,0.0
7.2,0.2,0.31,10.0,0.054,49.0,165.0,0.997,3.4,0.42,9.9,6,0.29696969516988064,9.92977940844593,14.117619377216906,6.0,0.0
7.2,0.115,0.3,6.8,0.056,26.0,105.0,0.9954,3.44,0.4,9.6,6,0.247619045260771,9.644354385820387,17.34935578468486,6.0,0.0
6.4,0.29,0.2,15.6,0.04,20.0,142.0,0.9962,3.1,0.54,10.6,5,0.14084506943066852,10.640422966851068,13.061197834290136,5.0,0.0
6.8,0.24,0.34,5.1,0.038,31.0,99.0,0.9921,3.24,0.46,11.8,6,0.31313130996837063,11.893950313526547,11.724117717038416,6.445225729256897,-0.4452257292568973
7.0,0.24,0.34,3.0,0.035,36.0,102.0,0.9905,3.18,0.43,12.2,6,0.3529411730103807,12.31699917516489,12.068944708716018,6.0,0.0
7.0,0.22,0.33,2.1,0.052,15.0,76.0,0.993,3.2,0.41,10.6,6,0.1973684184556787,10.674712311467964,12.727249586818932,6.0,0.0
7.5,0.18,0.39,1.9,0.054,23.0,91.0,0.9941,3.27,0.45,10.3,6,0.25274724996981046,10.361120248344987,13.157871652856747,6.0,0.0
9.8,0.93,0.45,8.6,0.052,34.0,187.0,0.9994,3.12,0.59,10.2,4,0.18181818084589207,10.206113461963715,7.101444129388312,4.0,0.0
7.8,0.29,0.33,8.75,0.035,33.0,181.0,0.9962,3.11,0.46,10.7,5,0.18232044098165504,10.740804315594945,12.580624869959886,5.0,0.0
7.9,0.28,0.32,3.6,0.038,9.0,76.0,0.992,3.05,0.31,11.7,4,0.11842105107340722,11.794342949251059,13.166644722258795,4.0,0.0
8.5,0.25,0.27,4.7,0.031,31.0,92.0,0.9922,3.01,0.33,12.0,6,0.3369565180765596,12.094323629990294,16.346122411303053,6.0,0.0
7.4,0.18,0.27,1.3,0.048,26.0,105.0,0.994,3.52,0.66,10.6,6,0.247619045260771,10.663973175077288,16.444407901315778,6.0,0.0
